id,max_,min_,mean_,median_,std_,wealth
3846.0,46.0,0.0,16.0,10.0,11.952405615607262,0.68009
3847.0,46.0,0.0,16.04,10.0,11.91043240189037,0.51294
3848.0,46.0,0.0,13.59,8.5,13.496736642611058,0.399865
3849.0,46.0,0.0,16.44,10.0,11.536307901577523,0.48203999999999997
3850.0,46.0,0.0,16.04,10.0,11.91043240189037,0.3686
3851.0,46.0,0.0,16.0,10.0,11.952405615607262,0.35409500000000005
3852.0,46.0,0.0,14.67,10.0,12.789882720337978,0.242265
3853.0,46.0,0.0,16.01,10.5,11.935237743756929,0.41108999999999996
3854.0,46.0,0.0,16.38,10.0,11.60411995801491,0.7015399999999999
3855.0,46.0,0.0,16.44,10.0,11.536307901577523,0.502045
3856.0,46.0,0.0,16.37,10.5,11.614348884031338,0.7309899999999999
3857.0,46.0,0.0,15.66,10.0,12.24109472228689,0.162225
3858.0,46.0,0.0,16.05,10.0,11.897373659762058,0.558305
3859.0,46.0,0.0,15.79,10.0,11.822262896755428,0.56603
3860.0,46.0,0.0,16.44,10.5,11.537174697472514,-0.12648
3861.0,46.0,0.0,15.66,10.0,12.24109472228689,0.24670999999999998
3862.0,46.0,0.0,16.44,10.5,11.537174697472514,0.18465499999999999
3863.0,0.0,0.0,0.0,0.0,0.0,-1.10673
3864.0,0.0,0.0,0.0,0.0,0.0,-1.4300700000000002
3865.0,6.0,0.0,0.49,0.0,1.5652156400956385,-1.5321049999999998
3866.0,7.0,0.0,1.03,0.0,2.2201576520598714,-0.78275
3867.0,0.0,0.0,0.0,0.0,0.0,-0.645465
3868.0,0.0,0.0,0.0,0.0,0.0,-1.42493
3869.0,0.0,0.0,0.0,0.0,0.0,-0.89831
3870.0,0.0,0.0,0.0,0.0,0.0,-1.30946
3871.0,0.0,0.0,0.0,0.0,0.0,-0.8861749999999999
3872.0,0.0,0.0,0.0,0.0,0.0,-0.852115
3873.0,0.0,0.0,0.0,0.0,0.0,-1.7661200000000001
3874.0,0.0,0.0,0.0,0.0,0.0,-0.6955100000000001
3875.0,0.0,0.0,0.0,0.0,0.0,-1.02063
3876.0,0.0,0.0,0.0,0.0,0.0,-0.9365700000000001
3877.0,0.0,0.0,0.0,0.0,0.0,-1.10048
3878.0,8.0,0.0,0.95,0.0,2.1324868112136124,-1.220315
3879.0,22.0,0.0,2.83,0.0,4.890920158824921,-0.5202899999999999
3880.0,0.0,0.0,0.0,0.0,0.0,-1.05342
3881.0,6.0,0.0,0.11,0.0,0.773239936888932,-0.76639
3882.0,0.0,0.0,0.0,0.0,0.0,-1.038785
3883.0,0.0,0.0,0.0,0.0,0.0,-1.4777799999999999
3884.0,0.0,0.0,0.0,0.0,0.0,-1.3723100000000001
3885.0,0.0,0.0,0.0,0.0,0.0,-1.06764
3886.0,7.0,0.0,1.34,0.0,2.4707084004390327,-0.009170000000000001
3887.0,18.0,0.0,3.44,5.0,3.7264460280540757,-0.25225
3888.0,7.0,0.0,1.86,0.0,2.7313732809705815,-0.006744999999999994
3889.0,0.0,0.0,0.0,0.0,0.0,-0.18131
3890.0,11.0,0.0,2.85,0.0,3.3477604454321397,-0.03188
3891.0,7.0,0.0,0.9,0.0,2.1563858652847827,-0.908295
3892.0,9.0,0.0,2.56,0.0,3.070244289954791,0.023525000000000004
3893.0,11.0,0.0,2.85,0.0,3.3477604454321397,-0.345375
3894.0,7.0,0.0,1.86,0.0,2.7313732809705815,-0.21120500000000003
3895.0,7.0,0.0,1.34,0.0,2.4707084004390327,-0.06216500000000001
3896.0,10.0,0.0,2.37,0.0,2.958563840784917,0.07840499999999999
3897.0,6.0,0.0,0.28,0.0,1.2253978945632311,0.16223
3898.0,7.0,0.0,0.9,0.0,2.1563858652847827,0.05001
3899.0,7.0,0.0,1.57,0.0,2.6009805843181524,0.194875
3900.0,7.0,0.0,1.51,0.0,2.567080053290119,0.16399
3901.0,62.0,7.0,26.96,19.0,18.493198749810702,0.8414799999999999
3902.0,62.0,9.0,33.85,32.5,18.147382731402345,1.00251
3903.0,62.0,9.0,36.14,38.0,16.766645460556504,1.112875
3904.0,62.0,10.0,36.87,38.0,16.029756704329607,0.532165
3905.0,62.0,11.0,38.26,39.0,14.744232770815849,0.5314800000000001
3906.0,62.0,11.0,38.26,39.0,14.744232770815849,0.81597
3907.0,62.0,10.0,37.17,38.0,15.756938154349658,0.560905
3908.0,62.0,8.0,31.74,27.5,18.863520350136135,-0.02064
3909.0,62.0,9.0,38.17,39.0,14.943262695944286,0.74264
3910.0,62.0,10.0,38.45,39.0,14.592720788118985,0.51074
3911.0,62.0,8.0,31.74,27.5,18.863520350136135,0.7852049999999999
3912.0,62.0,10.0,38.45,39.0,14.592720788118985,0.9746299999999999
3913.0,62.0,10.0,37.17,38.0,15.756938154349658,1.10307
3914.0,62.0,9.0,38.17,39.0,14.943262695944286,0.53103
3915.0,62.0,9.0,37.3,39.0,15.915715503865982,0.70662
3916.0,62.0,6.0,27.07,20.0,18.35225054318952,0.27157
3917.0,62.0,11.0,36.88,38.0,15.824841231431044,-0.02647
3918.0,62.0,10.0,38.45,39.0,14.592720788118985,0.314275
3919.0,62.0,10.0,37.17,38.0,15.756938154349658,1.04341
3920.0,62.0,11.0,38.26,39.0,14.744232770815849,0.8937200000000001
3921.0,62.0,9.0,33.85,32.5,18.147382731402345,0.52523
3922.0,62.0,8.0,31.74,27.5,18.863520350136135,0.6611199999999999
3923.0,62.0,9.0,37.3,39.0,15.915715503865982,0.64693
3924.0,62.0,8.0,34.44,35.0,18.03347997475806,0.81405
3925.0,62.0,9.0,36.64,38.0,16.01843937467068,1.10953
3926.0,62.0,9.0,36.64,38.0,16.01843937467068,0.6429699999999999
3927.0,62.0,8.0,36.94,39.0,16.3314543136856,0.76702
3928.0,62.0,8.0,34.08,31.5,17.284490157363624,0.7052700000000001
3929.0,62.0,8.0,36.58,38.0,16.25311047153744,0.6764899999999999
3930.0,62.0,7.0,33.9,31.5,17.63434149606954,0.53599
3931.0,62.0,8.0,36.58,38.0,16.25311047153744,0.60031
3932.0,62.0,7.0,33.9,31.5,17.63434149606954,0.63343
3933.0,56.0,6.0,21.72,17.0,13.593439594157175,-0.005595
3934.0,59.0,7.0,24.63,21.0,14.417111361156923,0.5864
3935.0,59.0,7.0,25.28,23.0,14.067750353201468,0.8270000000000001
3936.0,56.0,6.0,21.72,17.0,13.593439594157175,1.05949
3937.0,59.0,6.0,23.5,19.5,14.796283317103658,0.6486
3938.0,59.0,7.0,24.63,21.0,14.417111361156923,0.44355
3939.0,59.0,6.0,25.97,23.0,15.371047459428391,0.75749
3940.0,56.0,0.0,22.11,18.5,13.527671640012557,0.91219
3941.0,59.0,0.0,23.76,20.0,15.738564102229912,0.63878
3942.0,59.0,7.0,24.63,21.0,14.417111361156923,0.61969
3943.0,51.0,0.0,18.63,14.5,13.012805231770741,0.67669
3944.0,59.0,7.0,24.63,21.0,14.417111361156923,0.67187
3945.0,59.0,7.0,25.28,23.0,14.067750353201468,0.7959
3946.0,0.0,0.0,0.0,0.0,0.0,0.47865
3947.0,56.0,0.0,22.11,18.5,13.527671640012557,0.61505
3948.0,59.0,7.0,27.9,25.0,15.543165700718756,0.79202
3949.0,59.0,6.0,25.97,23.0,15.371047459428391,0.8432299999999999
3950.0,59.0,7.0,24.63,21.0,14.417111361156923,0.69587
3951.0,59.0,7.0,24.63,21.0,14.417111361156923,0.76702
3952.0,59.0,8.0,27.42,25.0,14.817678630608777,0.61217
3953.0,59.0,7.0,28.8,26.5,15.434377214516951,0.636045
3954.0,59.0,0.0,25.39,22.0,16.119488205275008,0.47981
3955.0,42.0,0.0,11.96,9.0,11.416584427927646,0.45313000000000003
3956.0,42.0,0.0,11.75,9.0,11.57011235900499,0.32041
3957.0,42.0,0.0,11.97,9.0,11.410043821125315,0.57982
3958.0,42.0,0.0,12.0,9.0,11.379806676741042,0.63193
3959.0,42.0,0.0,11.97,9.0,11.410043821125315,0.317355
3960.0,42.0,0.0,10.92,7.0,11.99889994957871,0.27952
3961.0,42.0,0.0,11.07,7.5,11.985203377498442,0.70099
3962.0,42.0,0.0,11.62,8.5,11.644552374393788,0.10734
3963.0,42.0,0.0,11.62,8.5,11.644552374393788,0.6549
3964.0,42.0,0.0,9.43,2.0,12.43000804504969,0.808895
3965.0,42.0,0.0,9.43,2.0,12.43000804504969,0.01179
3966.0,42.0,0.0,11.99,9.0,11.386390999785664,0.54099
3967.0,42.0,0.0,11.44,8.0,11.751867936630331,0.42845
3968.0,42.0,0.0,10.29,7.0,12.091563174379067,0.21509
3969.0,42.0,0.0,11.96,9.0,11.416584427927646,0.7148399999999999
3970.0,42.0,0.0,11.97,9.0,11.410043821125315,0.5199050000000001
3971.0,42.0,0.0,11.44,8.0,11.751867936630331,0.77452
3972.0,62.0,9.0,33.35,28.5,17.361667546638486,-0.0132
3973.0,11.0,0.0,4.19,6.0,4.225387556189373,-0.40973999999999994
3974.0,9.0,0.0,2.39,0.0,3.4666842948269743,-0.34703
3975.0,38.0,0.0,13.55,10.5,9.751281967003107,-0.61619
3976.0,12.0,0.0,2.63,0.0,3.8643369418310303,-0.04512
3977.0,58.0,0.0,18.91,13.0,13.379906576654411,0.16025999999999999
3978.0,42.0,0.0,12.49,10.0,8.957114490727468,0.03457
3979.0,59.0,12.0,31.44,30.0,13.07158750879173,0.35506
3980.0,26.0,0.0,11.05,10.0,6.3724014311717685,-0.94091
3981.0,21.0,0.0,2.01,0.0,4.5508131141588315,-1.2949899999999999
3982.0,12.0,0.0,2.53,0.0,3.8715759065269544,-0.45266000000000006
3983.0,15.0,0.0,3.26,0.0,4.480223208725208,-0.48816
3984.0,59.0,9.0,29.64,27.5,14.733987919093732,-0.04496
3985.0,0.0,0.0,0.0,0.0,0.0,-1.1018299999999999
3986.0,0.0,0.0,0.0,0.0,0.0,-1.3291899999999999
3987.0,0.0,0.0,0.0,0.0,0.0,-0.61597
3988.0,0.0,0.0,0.0,0.0,0.0,-0.867145
3989.0,0.0,0.0,0.0,0.0,0.0,-1.02936
3990.0,0.0,0.0,0.0,0.0,0.0,-1.0224449999999998
3991.0,6.0,0.0,0.39,0.0,1.4275503493747599,-0.8921399999999999
3992.0,6.0,0.0,0.44,0.0,1.4987995196156159,-1.554735
3993.0,5.0,0.0,0.1,0.0,0.7000000000000001,-1.20564
3994.0,6.0,0.0,0.34,0.0,1.3507035203922437,-0.48118999999999995
3995.0,6.0,0.0,0.44,0.0,1.4987995196156156,-0.87474
3996.0,6.0,0.0,0.44,0.0,1.4987995196156156,-0.53609
3997.0,7.0,0.0,0.27,0.0,1.3255564869140808,-1.09503
3998.0,0.0,0.0,0.0,0.0,0.0,-1.1754799999999999
3999.0,0.0,0.0,0.0,0.0,0.0,-1.68585
4000.0,0.0,0.0,0.0,0.0,0.0,-1.497885
4001.0,0.0,0.0,0.0,0.0,0.0,0.025275
4002.0,32.0,0.0,8.57,7.0,8.518515128823804,0.34013000000000004
4003.0,32.0,0.0,8.72,7.0,8.409613546412226,-1.37952
4004.0,32.0,0.0,8.59,7.0,8.51128074968744,-0.24309499999999998
4005.0,32.0,0.0,8.85,7.0,8.322709895220425,-0.73938
4006.0,32.0,0.0,8.85,7.0,8.322709895220425,-0.7329899999999999
4007.0,32.0,0.0,8.35,6.5,8.6421930087218,-1.8968599999999998
4008.0,32.0,0.0,8.25,6.5,8.709047020196872,0.3927850000000001
4009.0,32.0,0.0,8.59,7.0,8.51128074968744,0.21836
4010.0,32.0,0.0,8.57,7.0,8.518515128823804,-0.0009199999999999999
4011.0,32.0,0.0,8.69,7.0,8.438832857688318,0.37793000000000004
4012.0,32.0,0.0,8.25,6.5,8.709047020196872,0.34289000000000003
4013.0,32.0,0.0,8.69,7.0,8.438832857688318,0.17402
4014.0,32.0,0.0,8.25,6.5,8.709047020196872,0.009290000000000001
4015.0,32.0,0.0,8.72,7.0,8.409613546412226,-1.6876900000000001
4016.0,32.0,0.0,7.98,6.0,8.741830471932065,-1.92325
4017.0,32.0,0.0,8.72,7.0,8.409613546412226,-1.98715
4018.0,32.0,0.0,8.85,7.0,8.322709895220425,-0.51635
4019.0,32.0,0.0,8.75,7.0,8.398065253378304,-0.9195200000000001
4020.0,32.0,0.0,8.25,6.5,8.709047020196872,-0.736275
4021.0,32.0,0.0,8.85,7.0,8.322709895220425,-0.1759
4022.0,32.0,0.0,8.57,7.0,8.518515128823804,-0.96101
4023.0,32.0,0.0,8.25,6.5,8.709047020196872,0.046615
4024.0,32.0,0.0,8.85,7.0,8.322709895220425,-0.63918
4025.0,32.0,0.0,8.59,7.0,8.51128074968744,-0.67776
4026.0,32.0,0.0,8.35,6.5,8.6421930087218,-0.07184
4027.0,32.0,0.0,8.69,7.0,8.438832857688318,-0.00733
4028.0,32.0,0.0,8.23,6.5,8.71533705601797,-0.12204
4029.0,32.0,0.0,8.57,7.0,8.518515128823804,0.059805
4030.0,32.0,0.0,8.57,7.0,8.518515128823804,-0.01193
4031.0,32.0,0.0,7.65,6.0,8.913332710047348,-0.27121
4032.0,32.0,0.0,8.69,7.0,8.438832857688318,-0.1379
4033.0,32.0,0.0,8.59,7.0,8.51128074968744,-0.74556
4034.0,32.0,0.0,8.59,7.0,8.51128074968744,-0.37096999999999997
4035.0,32.0,0.0,8.69,7.0,8.438832857688318,0.13667
4036.0,32.0,0.0,8.57,7.0,8.518515128823804,0.1583
4037.0,32.0,0.0,8.73,7.0,8.405777774840352,-1.0671750000000002
4038.0,32.0,0.0,8.73,7.0,8.405777774840352,-0.036955
4039.0,32.0,0.0,8.85,7.0,8.322709895220425,-0.10025
4040.0,32.0,0.0,8.25,6.5,8.709047020196872,0.32395
4041.0,32.0,0.0,8.69,7.0,8.438832857688318,0.29793000000000003
4042.0,32.0,0.0,8.85,7.0,8.322709895220425,-1.0328
4043.0,32.0,0.0,8.69,7.0,8.438832857688318,-0.5065200000000001
4044.0,32.0,0.0,8.69,7.0,8.438832857688318,0.5724199999999999
4045.0,32.0,0.0,8.59,7.0,8.51128074968744,0.12916
4046.0,32.0,0.0,8.57,7.0,8.518515128823804,0.30246
4047.0,32.0,0.0,8.14,7.0,8.778405322152766,0.14899
4048.0,32.0,0.0,8.35,6.5,8.6421930087218,0.305775
4049.0,32.0,0.0,8.57,7.0,8.518515128823804,-0.60355
4050.0,32.0,0.0,8.35,6.5,8.6421930087218,-0.50483
4051.0,32.0,0.0,8.69,7.0,8.438832857688318,-0.90543
4052.0,32.0,0.0,8.57,7.0,8.518515128823804,0.036545
4053.0,32.0,0.0,8.85,7.0,8.322709895220425,0.05485
4054.0,32.0,0.0,7.55,6.0,8.97036788543257,0.3921
4055.0,32.0,0.0,8.69,7.0,8.438832857688318,0.07451
4056.0,32.0,0.0,8.35,6.5,8.6421930087218,-0.01854
4057.0,32.0,0.0,8.69,7.0,8.438832857688318,0.28029
4058.0,32.0,0.0,8.25,6.5,8.709047020196872,-0.9986200000000001
4059.0,32.0,0.0,7.16,0.0,9.146277931486667,-0.40403
4060.0,32.0,0.0,8.69,7.0,8.438832857688318,-0.26378
4061.0,32.0,0.0,8.59,7.0,8.51128074968744,-0.8849199999999999
4062.0,0.0,0.0,0.0,0.0,0.0,-1.612855
4063.0,14.0,0.0,0.64,0.0,2.304430515333452,-2.23833
4064.0,32.0,0.0,8.08,6.0,8.678340855255685,-1.57975
4065.0,32.0,0.0,8.85,7.0,8.322709895220425,-2.08685
4066.0,32.0,0.0,8.69,7.0,8.438832857688318,-1.52293
4067.0,32.0,0.0,6.86,0.0,9.129096340821473,-1.41872
4068.0,0.0,0.0,0.0,0.0,0.0,-1.7246700000000001
4069.0,0.0,0.0,0.0,0.0,0.0,-2.09127
4070.0,0.0,0.0,0.0,0.0,0.0,-1.74639
4071.0,0.0,0.0,0.0,0.0,0.0,-0.24764
4072.0,0.0,0.0,0.0,0.0,0.0,-2.0454950000000003
4073.0,0.0,0.0,0.0,0.0,0.0,-2.235085
4074.0,0.0,0.0,0.0,0.0,0.0,-1.91323
4075.0,0.0,0.0,0.0,0.0,0.0,-1.86317
4076.0,0.0,0.0,0.0,0.0,0.0,-2.4882400000000002
4077.0,0.0,0.0,0.0,0.0,0.0,-2.68568
4078.0,0.0,0.0,0.0,0.0,0.0,-2.83757
4079.0,0.0,0.0,0.0,0.0,0.0,-2.6568400000000003
4080.0,0.0,0.0,0.0,0.0,0.0,-2.77248
4081.0,0.0,0.0,0.0,0.0,0.0,-2.435985
4082.0,0.0,0.0,0.0,0.0,0.0,-1.82256
4083.0,0.0,0.0,0.0,0.0,0.0,-1.72239
4084.0,0.0,0.0,0.0,0.0,0.0,-1.833775
4085.0,0.0,0.0,0.0,0.0,0.0,-1.34686
4086.0,0.0,0.0,0.0,0.0,0.0,-1.8505650000000002
4087.0,0.0,0.0,0.0,0.0,0.0,-1.2678699999999998
4088.0,0.0,0.0,0.0,0.0,0.0,-1.5595450000000002
4089.0,0.0,0.0,0.0,0.0,0.0,-1.420685
4090.0,0.0,0.0,0.0,0.0,0.0,-1.19528
4091.0,0.0,0.0,0.0,0.0,0.0,-1.05392
4092.0,0.0,0.0,0.0,0.0,0.0,-1.321125
4093.0,0.0,0.0,0.0,0.0,0.0,-1.1888100000000001
4094.0,0.0,0.0,0.0,0.0,0.0,-1.35705
4095.0,0.0,0.0,0.0,0.0,0.0,-0.7772399999999999
4096.0,0.0,0.0,0.0,0.0,0.0,-0.37873
4097.0,0.0,0.0,0.0,0.0,0.0,-1.47939
4098.0,0.0,0.0,0.0,0.0,0.0,-0.7794049999999999
4099.0,0.0,0.0,0.0,0.0,0.0,-1.51201
4100.0,0.0,0.0,0.0,0.0,0.0,-0.926645
4101.0,41.0,0.0,12.6,11.0,11.18212859879549,-0.5475399999999999
4102.0,41.0,0.0,14.3,13.0,10.084145972763384,-0.09817999999999999
4103.0,41.0,0.0,13.26,12.0,10.79594368269861,-0.6825
4104.0,41.0,0.0,13.83,12.0,10.393319970057691,-0.12648
4105.0,41.0,0.0,14.1,13.0,10.223991392797627,-0.16134
4106.0,41.0,0.0,13.83,12.0,10.393319970057691,0.0942
4107.0,41.0,0.0,14.1,13.0,10.223991392797627,-0.480325
4108.0,41.0,0.0,13.93,12.0,10.34819307898727,-0.409955
4109.0,41.0,0.0,14.1,13.0,10.223991392797627,-0.58438
4110.0,41.0,0.0,12.92,11.0,10.991524007161155,-0.15533
4111.0,41.0,0.0,12.6,11.0,11.18212859879549,-0.691385
4112.0,41.0,0.0,13.4,12.0,10.732194556566704,0.63227
4113.0,41.0,0.0,13.4,12.0,10.732194556566704,-0.02195
4114.0,41.0,0.0,12.6,11.0,11.16422858956229,0.143335
4115.0,41.0,0.0,11.61,9.5,11.745548092788178,-0.31938
4116.0,41.0,0.0,11.9,10.0,11.581450686334593,-0.4176
4117.0,41.0,0.0,12.6,11.0,11.16422858956229,-0.19612
4118.0,41.0,0.0,10.91,8.0,11.868525603460608,-0.35811
4119.0,12.0,0.0,2.52,0.0,3.866471259430232,-0.08383
4120.0,12.0,0.0,2.52,0.0,3.866471259430232,0.26813000000000003
4121.0,12.0,0.0,2.52,0.0,3.866471259430232,0.43823
4122.0,12.0,0.0,2.52,0.0,3.866471259430232,0.08793
4123.0,12.0,0.0,2.52,0.0,3.866471259430232,0.216575
4124.0,12.0,0.0,2.52,0.0,3.866471259430232,0.27763000000000004
4125.0,12.0,0.0,2.52,0.0,3.866471259430232,-0.08615
4126.0,12.0,0.0,2.52,0.0,3.866471259430232,0.41635
4127.0,12.0,0.0,2.52,0.0,3.866471259430232,-0.353555
4128.0,12.0,0.0,2.52,0.0,3.866471259430232,0.27555
4129.0,12.0,0.0,2.52,0.0,3.866471259430232,-0.60811
4130.0,12.0,0.0,2.52,0.0,3.866471259430232,-1.074975
4131.0,12.0,0.0,2.52,0.0,3.866471259430232,-1.61789
4132.0,12.0,0.0,2.52,0.0,3.866471259430232,-1.09125
4133.0,12.0,0.0,2.52,0.0,3.866471259430232,-1.14624
4134.0,12.0,0.0,2.52,0.0,3.866471259430232,-0.8206500000000001
4135.0,12.0,0.0,2.52,0.0,3.866471259430232,-1.17467
4136.0,12.0,0.0,2.52,0.0,3.866471259430232,-1.2901
4137.0,12.0,0.0,2.52,0.0,3.866471259430232,-0.9127700000000001
4138.0,12.0,0.0,2.52,0.0,3.866471259430232,0.10494
4139.0,12.0,0.0,2.52,0.0,3.866471259430232,-1.0446799999999998
4140.0,12.0,0.0,2.19,0.0,3.7780815237366174,-0.007390000000000001
4141.0,12.0,0.0,2.52,0.0,3.866471259430232,-1.23146
4142.0,12.0,0.0,2.52,0.0,3.866471259430232,-1.31739
4143.0,12.0,0.0,2.52,0.0,3.866471259430232,-1.2745
4144.0,12.0,0.0,2.89,0.0,4.029627774373211,-0.42833000000000004
4145.0,12.0,0.0,2.89,0.0,4.029627774373211,-0.6447649999999999
4146.0,12.0,0.0,2.89,0.0,4.029627774373211,-0.95355
4147.0,12.0,0.0,2.82,0.0,4.0184076448264925,-0.96977
4148.0,61.0,0.0,20.41,12.0,17.697511124449107,-0.764945
4149.0,58.0,0.0,14.24,8.5,14.921206385544032,-0.54833
4150.0,52.0,0.0,7.43,6.0,10.902527229959116,-0.38792
4151.0,0.0,0.0,0.0,0.0,0.0,-1.32194
4152.0,0.0,0.0,0.0,0.0,0.0,-1.02391
4153.0,0.0,0.0,0.0,0.0,0.0,-0.86575
4154.0,0.0,0.0,0.0,0.0,0.0,-1.15824
4156.0,0.0,0.0,0.0,0.0,0.0,-1.212245
4157.0,0.0,0.0,0.0,0.0,0.0,-1.058395
4158.0,0.0,0.0,0.0,0.0,0.0,-0.92107
4159.0,0.0,0.0,0.0,0.0,0.0,-0.81133
4160.0,0.0,0.0,0.0,0.0,0.0,-1.09906
4161.0,0.0,0.0,0.0,0.0,0.0,-0.71373
4162.0,0.0,0.0,0.0,0.0,0.0,-1.037665
4163.0,0.0,0.0,0.0,0.0,0.0,-1.31568
4165.0,0.0,0.0,0.0,0.0,0.0,-1.3445799999999999
4166.0,0.0,0.0,0.0,0.0,0.0,-1.06251
4167.0,0.0,0.0,0.0,0.0,0.0,-1.54701
4168.0,0.0,0.0,0.0,0.0,0.0,-0.81634
4169.0,0.0,0.0,0.0,0.0,0.0,-1.90212
4170.0,0.0,0.0,0.0,0.0,0.0,-0.52849
4171.0,0.0,0.0,0.0,0.0,0.0,-0.5317700000000001
4172.0,0.0,0.0,0.0,0.0,0.0,-0.71701
4173.0,0.0,0.0,0.0,0.0,0.0,-0.8577299999999999
4174.0,0.0,0.0,0.0,0.0,0.0,-0.725425
4175.0,0.0,0.0,0.0,0.0,0.0,-1.434455
4176.0,0.0,0.0,0.0,0.0,0.0,-1.4278
4177.0,0.0,0.0,0.0,0.0,0.0,-0.690685
4178.0,0.0,0.0,0.0,0.0,0.0,-0.26666999999999996
4179.0,0.0,0.0,0.0,0.0,0.0,-0.9781200000000001
4180.0,0.0,0.0,0.0,0.0,0.0,-1.73292
4182.0,0.0,0.0,0.0,0.0,0.0,-1.644495
4183.0,0.0,0.0,0.0,0.0,0.0,-1.4963600000000001
4184.0,0.0,0.0,0.0,0.0,0.0,-1.111615
4185.0,0.0,0.0,0.0,0.0,0.0,-1.317245
4186.0,0.0,0.0,0.0,0.0,0.0,-1.4158899999999999
4187.0,0.0,0.0,0.0,0.0,0.0,-1.269945
4188.0,0.0,0.0,0.0,0.0,0.0,-0.53795
4189.0,0.0,0.0,0.0,0.0,0.0,-0.977
4190.0,0.0,0.0,0.0,0.0,0.0,-1.51851
4191.0,0.0,0.0,0.0,0.0,0.0,-0.5816049999999999
4192.0,0.0,0.0,0.0,0.0,0.0,-0.7853300000000001
4193.0,0.0,0.0,0.0,0.0,0.0,-1.66228
4194.0,0.0,0.0,0.0,0.0,0.0,-1.436
4195.0,0.0,0.0,0.0,0.0,0.0,-1.297145
4196.0,0.0,0.0,0.0,0.0,0.0,-0.75538
4197.0,0.0,0.0,0.0,0.0,0.0,-1.02494
4198.0,0.0,0.0,0.0,0.0,0.0,-1.00148
4199.0,0.0,0.0,0.0,0.0,0.0,-0.8494950000000001
4200.0,0.0,0.0,0.0,0.0,0.0,-1.45347
4201.0,61.0,0.0,22.29,16.0,18.172669038971684,0.097735
4202.0,61.0,0.0,24.16,18.0,17.93862871013278,-1.31313
4203.0,61.0,0.0,24.95,22.5,17.952367531888378,0.248295
4204.0,61.0,0.0,21.7,16.0,18.756598838808703,0.61643
4205.0,61.0,0.0,24.16,18.0,17.93862871013278,0.52086
4206.0,61.0,0.0,24.16,18.0,17.93862871013278,0.64395
4207.0,61.0,0.0,24.79,20.5,17.98404570723729,-0.82804
4208.0,61.0,0.0,24.16,18.0,17.93862871013278,0.52842
4209.0,61.0,0.0,21.7,16.0,18.756598838808703,-0.90689
4210.0,61.0,0.0,23.63,18.0,18.52277247066432,-0.5836399999999999
4211.0,61.0,0.0,24.16,18.0,17.93862871013278,-0.8406450000000001
4212.0,61.0,0.0,24.16,18.0,17.93862871013278,0.202325
4213.0,61.0,0.0,25.2,20.5,17.504285189632853,0.19286
4214.0,61.0,0.0,25.2,20.5,17.504285189632853,0.16479000000000002
4215.0,61.0,0.0,24.95,22.5,17.952367531888378,0.552665
4216.0,61.0,0.0,25.2,20.5,17.504285189632853,0.5914900000000001
4217.0,61.0,0.0,24.95,22.5,17.952367531888378,0.25193000000000004
4218.0,61.0,0.0,24.79,20.5,17.98404570723729,0.2337
4219.0,61.0,0.0,24.79,20.5,17.98404570723729,0.2354
4220.0,61.0,0.0,24.73,20.5,18.060927440195314,0.23428000000000002
4221.0,61.0,0.0,23.63,18.0,18.52277247066432,0.49705
4222.0,61.0,0.0,25.36,22.5,17.467982138758902,0.40843
4223.0,61.0,0.0,25.2,20.5,17.504285189632853,-0.86587
4224.0,61.0,0.0,24.16,18.0,17.93862871013278,-1.3914600000000001
4225.0,61.0,0.0,25.2,20.5,17.504285189632853,-1.27146
4226.0,61.0,0.0,23.63,18.0,18.52277247066432,0.05313
4227.0,61.0,0.0,25.36,22.5,17.467982138758902,-0.00674
4228.0,61.0,0.0,23.63,18.0,18.52277247066432,0.29558
4229.0,61.0,0.0,23.63,18.0,18.52277247066432,-0.9023700000000001
4230.0,61.0,0.0,24.73,20.5,18.060927440195314,-0.623765
4231.0,61.0,0.0,24.79,20.5,17.98404570723729,0.5521550000000001
4232.0,61.0,0.0,24.73,20.5,18.060927440195314,0.67853
4233.0,61.0,0.0,24.73,20.5,18.060927440195314,0.350695
4234.0,61.0,0.0,24.73,20.5,18.060927440195314,0.199495
4235.0,6.0,0.0,0.67,0.0,1.822388542545195,-0.51713
4236.0,6.0,0.0,0.67,0.0,1.822388542545195,-0.10989000000000002
4237.0,6.0,0.0,0.67,0.0,1.822388542545195,-0.15900999999999998
4238.0,52.0,0.0,10.39,7.0,11.642933479153783,-1.83005
4239.0,18.0,0.0,5.45,6.0,4.1288618286399466,-0.42326499999999995
4240.0,61.0,0.0,14.91,8.0,16.984754929053288,-1.1866649999999999
4241.0,61.0,0.0,16.16,9.0,16.739605730123994,-0.00508
4242.0,10.0,0.0,3.54,5.0,3.2631886246430803,-1.4483199999999998
4243.0,10.0,0.0,3.54,5.0,3.2631886246430803,-2.03647
4244.0,42.0,0.0,8.57,6.0,8.366905043084929,-1.3172
4245.0,61.0,0.0,16.86,9.0,16.17406566080403,-1.5432700000000001
4246.0,61.0,0.0,22.08,16.0,18.370454539831073,-2.61527
4247.0,61.0,0.0,24.16,18.0,17.93862871013278,-2.30492
4248.0,0.0,0.0,0.0,0.0,0.0,-2.1905099999999997
4249.0,0.0,0.0,0.0,0.0,0.0,-1.99921
4250.0,0.0,0.0,0.0,0.0,0.0,-2.09005
4251.0,0.0,0.0,0.0,0.0,0.0,-2.5566400000000002
